sample_id	Intrahepatic.cholangiocyte	NK.Cell	Monocyte	Macrophage	Secretory.cell	Respiratory.ciliated.cell	Ionocyte.luminal.epithelial.cell.of.mammary.gland	Fibroblast.mesenchymal.stem.cell	Respiratory.secretory.cell	Mast.cell	Basal.cell	Endothelial.cell	neutrophil	B.cell	T.Cell	Erythrocyte.erythroid.progenitor	Platelet	Basophil	Stromal.cell	Mature.conventional.dendritic.cell	Adventitial.cell	Gland.cell	Salivary.bronchial.secretory.cell	Pericyte.cell	Myeloid.progenitor	Pancreatic.Stellate.cell	Pancreatic.alpha.beta.cell	Basal.prostate.cell	Prostate.epithelia	Salivary.gland.cell	Intestinal.enterocyte	Intestinal.secretory.cell	Intestinal.tuft.cell	Type.II.Pneumocyte	Cell.of.skeletal.muscle	Schwann.cell	Tendon.cell	Mesothelial.cell	Plasmablast	Kidney.epithelial.cell	Thymocyte
GHL128_combined	6.91401020502641e-05	0.132337036644324	0.0817929495149378	0.000100473459857559	2.889085484503e-05	0.000437344165821584	8.18046056365682e-05	6.51569274224477e-05	1.04893292791876e-05	0.000215644607895409	2.32396370233774e-05	0.253134410048294	0.0296755775323192	0.0722922800364294	0.000168349149986012	0.000112484889306529	0.222624287354666	0.000103552930175488	5.20929542376256e-05	0.002253447528164	4.69464516735764e-05	1.70055325583304e-05	1.76273338446978e-05	0.00013423828664398	0.183946105858524	6.21098599787055e-05	3.24998912188342e-05	3.86373552393309e-05	2.91943715893375e-05	3.72199956991196e-05	3.1547666706693e-05	2.51130141913504e-05	0.0093561154444426	3.88661826012425e-05	0.00437590051590453	0.00575112068413245	5.85896278809489e-05	7.83283176865751e-05	0.000119249419107032	5.36809560923244e-05	0.000171250961612902
GHL131_combined	8.86004826586611e-05	0.084032734963168	0.0869465024060434	9.33930897809615e-05	5.50821842758369e-05	0.00359471604379981	0.000160291119454219	9.5944486766482e-05	2.59893628399129e-05	0.000122647715004851	0.000423177882115596	0.165626064246683	0.00268835976168842	0.132820902242147	0.000334725038781092	0.0145591637432711	0.331794480905332	9.56625349181645e-05	7.10372804666936e-05	0.000516769775438501	7.20628684884081e-05	3.39845090452002e-05	3.38232887949812e-05	0.000221595062769267	0.125805426557131	7.33290091742072e-05	0.00149563258748608	6.68663808517264e-05	7.13020486251627e-05	5.79544968971307e-05	0.000572512836034729	0.000132231232159324	0.0302534405208229	7.13952407850838e-05	0.00760219557626491	0.00675029218478253	7.27766494227558e-05	0.000335069520038193	9.58249632473034e-05	0.00130229837943821	0.000733740823107147
GHL132_combined	0.00578793857959905	0.264115390987827	0.0815508891507987	9.50793135350598e-05	1.95098409625211e-05	0.000166187243003243	3.00080410037426e-05	4.10864307164754e-05	1.02024048794231e-05	7.51891165236338e-05	3.33807420614176e-05	0.141230533117593	0.000137156612641434	0.114762406306225	0.00135539166105737	0.0389356980940769	0.0611353776718589	8.5246917173955e-05	2.86540867488819e-05	0.0306942140587762	3.98529000091175e-05	1.23029808562731e-05	1.35814547646492e-05	4.72379738613432e-05	0.238089565126988	3.79800599912629e-05	4.27927479774076e-05	2.12631882435778e-05	3.9417655662143e-05	3.03963205050059e-05	2.91775429478814e-05	2.02798673800239e-05	0.00752571006986643	2.47012058856123e-05	0.000104372169324833	0.0075062411530836	2.90794542552366e-05	0.000111941130979074	9.28693748885973e-05	0.000318613961451682	0.00557308328401647
GHL134_combined	0.000207004672439827	0.213018916745721	0.0573669700757064	0.000618117165732851	6.35152094420065e-05	0.00117924825034589	0.000103590897226082	0.000113431057329307	3.53093211811597e-05	0.000154041918471903	4.95887578986015e-05	0.184819313017527	0.000387821681017167	0.123525128103762	0.000176237892626131	0.0282119374703847	0.120372255660632	0.000138466356309702	0.000106736070483449	0.0205869455762552	0.000124997621098114	3.82487509819226e-05	4.76807443495554e-05	0.000101487158022223	0.213405576896679	0.000102052439327828	0.000261927762296273	7.41276914166852e-05	8.29476760319467e-05	6.947403185906e-05	0.00010901312500296	0.000110324390354656	0.0158856869706518	6.3143578133721e-05	0.000222073428679873	0.0164958971564978	9.84039528019403e-05	8.22445768741884e-05	0.000171575475280992	0.000890818956129598	0.000327721717037783
GHL136_combined	0.000456688961798638	0.0890436843828375	0.207012362382105	0.000239918284460931	0.000109742135085792	0.00675721111977706	0.000156909550524946	0.000233093967741777	5.31339302083553e-05	0.000177376314474479	0.000125228884736583	0.194453880050463	0.00703768676512726	0.156970655277798	0.00100390186961526	0.0236396588731815	0.104929815708934	0.000213793572977426	0.000120509401244755	0.00194172640281474	0.000221578829917243	6.45672208068075e-05	5.90116644324301e-05	0.000207616315784138	0.139147616079107	0.000132282070461645	0.00345730408534231	0.00022994595693725	0.000129024599439531	0.00010998152141046	0.00246438597149094	9.26420214206005e-05	0.039571218496386	0.000526781565537368	0.00310646980854092	0.0138277422073599	0.00013043828447815	0.00023247993838729	0.000165799758338404	0.000951078735573607	0.000495057032941284
GHL138_combined	0.00143284120710346	0.103860474552342	0.0961043907910082	0.00015157126811931	2.88401279512519e-05	0.000740204802663151	8.31834134316577e-05	4.28395708619902e-05	1.39737491016701e-05	0.000106327576345721	4.45193650128651e-05	0.218765847687171	0.000114798337766932	0.190098819882393	0.00319742734259052	0.0394735605660838	0.0941668482636561	0.000110233745736728	3.4534998516585e-05	0.022518606794297	4.04587721850801e-05	1.85661842623223e-05	1.90451456688805e-05	5.42010520068888e-05	0.198412418571075	3.79810724964574e-05	4.60047997449482e-05	2.9423430022184e-05	3.92086373960993e-05	5.89156853276361e-05	0.000110732792997849	3.2699189255172e-05	0.0217171448554899	4.62937461493015e-05	0.000124052380494288	0.00472261881924965	4.83728494360485e-05	9.44297143089351e-05	0.000113026315970397	0.000409624216691639	0.00273493772761854
GHL13_combined	0.00336657081420855	0.0892526171005664	0.189673605629721	0.000210531518430701	2.21567836465202e-05	0.000151959280388714	5.83455515297177e-05	7.53187866628467e-05	1.25436139676692e-05	0.000151416324856734	3.38644969273836e-05	0.181648014709135	0.00810664246075062	0.182609696820593	0.00121417704282094	0.0057396036626809	0.146898442412947	0.000123054335478896	5.52878418152564e-05	0.0165080472850321	5.23461668108293e-05	2.5216868781896e-05	2.19459024960807e-05	9.58886508898397e-05	0.153079545175167	4.50546161906966e-05	2.55338248529584e-05	2.77257940474756e-05	4.33373807308588e-05	4.59686383886817e-05	3.19066352021565e-05	2.79222097510042e-05	0.00498190086494414	0.000109819536867595	0.00024900751061846	0.00637548098846651	4.39635305048772e-05	6.27981249401051e-05	7.82561050497703e-05	0.000331409122537251	0.00833307588060133
GHL141_combined	3.21334088651777e-05	0.127556357993769	0.134191885574998	9.82588743258171e-05	3.04177032574649e-05	0.000470603610247832	4.06868823942978e-05	3.5662581803354e-05	1.13343878222559e-05	4.61832203714528e-05	3.50082672882725e-05	0.127566134949114	0.00436623445957493	0.142353855176858	0.00014392409047771	0.0222856708367962	0.251327647160772	7.8989573096425e-05	2.44527258523988e-05	0.00153728818578882	3.84695066510517e-05	1.50889562808467e-05	1.6631340037033e-05	4.17661745433722e-05	0.160693735640559	3.26842607837644e-05	0.000176568246404433	2.6247898031802e-05	2.65740239054099e-05	2.88680077813485e-05	4.54661081250707e-05	3.08704821940242e-05	0.010921888982984	3.56487483723205e-05	0.000732013024272867	0.0106375249196366	4.02977242534868e-05	0.000105570522466439	7.60666349977375e-05	0.000935435385644381	0.00310985374860148
GHL144_combined	0.000252568633183428	0.0678264885855744	0.100741280665582	7.91233767151416e-05	4.32535404370328e-05	0.00396098265500723	0.000324614515315861	5.34866350739992e-05	2.20695701114737e-05	4.7341339625677e-05	0.000152658660572717	0.110039026044266	0.110188656626151	0.110847225356494	0.000603157894597499	0.0436416661678667	0.126648595326022	0.000118348200471548	3.87944130105485e-05	0.00779202834192724	6.23170458258919e-05	2.17556486643894e-05	2.51123203093233e-05	6.58397271275189e-05	0.261051675586351	5.98711161271191e-05	0.00129876425985125	5.52198289734353e-05	8.85903465047563e-05	4.39373423197188e-05	8.30206863822349e-05	3.21942229536788e-05	0.0284887831093601	5.5020663737909e-05	0.00273698983531506	0.0111116808434429	0.000229757690180708	0.000447696242905999	8.06817173741463e-05	0.00202734142695282	0.00851238379133415
GHL158_combined	0.00021484849104614	0.0776959871093047	0.106668484076945	0.000106546145629301	4.15497381750625e-05	0.00156071158523045	6.00767517317912e-05	5.75378166972061e-05	2.21859228699287e-05	0.00059149024534042	3.92950322552912e-05	0.21611130718523	0.00513103484763965	0.190328411222008	0.013710655126248	0.0111058850138718	0.128844136304447	0.000187151209328988	4.90467722049368e-05	0.0261259507361459	7.36449115595355e-05	2.64791568862077e-05	2.71275106807901e-05	0.000572353012750462	0.190547642263972	5.40211193205449e-05	0.000210686669447012	3.49867471717009e-05	5.52604574167775e-05	4.51257700889212e-05	0.000267910569542796	3.81098521608965e-05	0.012329825425127	5.58425499939825e-05	0.000336678449715923	0.014386621780556	5.99887815160141e-05	0.000149945818655946	0.00010436600198705	0.000393329930567176	0.00157776188853431
GHL161_combined	0.000148296991182049	0.085937330712221	0.102179219963127	0.000167121701330585	3.91503370423318e-05	0.00148899954541629	9.79699097211303e-05	6.41890619819946e-05	2.15614039783432e-05	0.000177226985961623	9.46832873854868e-05	0.195015711633635	0.00452763704908091	0.183275117627678	0.0002661761268602	0.0257551046839736	0.210467348535674	0.000149906547746928	5.48601835025972e-05	0.0126314961288256	5.74966007762314e-05	2.68863582683051e-05	2.65809817002573e-05	7.02795708239971e-05	0.149003248343651	5.98494017412273e-05	0.000161624663067588	4.98448043742917e-05	6.96579566505923e-05	9.72030092034185e-05	5.81696976009916e-05	4.2375793213003e-05	0.0155168377845173	0.000102767343573718	0.00158857315917493	0.00685759753498833	4.20286699738642e-05	9.03312356361372e-05	0.000130648872711202	0.000866538523801629	0.00252235127822777
GHL166_combined	0.00106914986358877	0.211676824923091	0.0970003228473236	0.000189603084721271	3.65762866513144e-05	0.00410741627591462	0.000240454378056423	6.82927788979408e-05	2.30268747480842e-05	0.000181078090650018	0.000134650075085227	0.134864410532861	0.0123368497948569	0.120099374733554	0.0120892021447121	0.0104876726837779	0.0682058546737027	0.000109673991318149	6.53952736775126e-05	0.0299777315673403	9.09298588460187e-05	3.2407115733759e-05	2.88719133017044e-05	0.000112184964490694	0.259325087193565	4.96437751314765e-05	0.00141966460118773	8.16714498465742e-05	9.96898572718388e-05	6.51515813989536e-05	0.000104241595318339	3.20454423112039e-05	0.0282328785378537	6.12518626809927e-05	0.00198503297782796	0.00420273703683036	0.000101669792939564	7.15347664991599e-05	0.000111584816117888	0.000605830804033254	0.000222329182286448
GHL169_combined	0.00296154444469457	0.103464620862793	0.0951892900399747	0.000151640621226159	3.57095688454695e-05	0.0156351080048438	0.00117613271968513	6.0721368158248e-05	2.07557456203534e-05	0.000114645033434699	0.00067856698417496	0.19122048583326	0.0132895165146455	0.16381305504538	0.000144145344076493	0.004421655523051	0.0943219165429948	0.000106177907176611	3.96032355640009e-05	0.0214404000622668	0.000533532554013054	2.05597313195828e-05	1.68124136295793e-05	0.00032077284610216	0.206035129906359	4.05882294550592e-05	0.00511589037083638	3.53260962115288e-05	0.000997311905010722	7.80137407772188e-05	0.000641378289013847	9.29711409312071e-05	0.0419661156919726	8.32019884128108e-05	0.00166847645660934	0.0205873481571836	0.000379645719614802	0.0012125270555124	8.49118060924128e-05	0.0086510252060683	0.00315276929300862
GHL16_combined	0.00447824747110366	0.0573700461011684	0.154666421140755	0.000114220464316639	3.39604771903508e-05	4.25265710366843e-05	4.79914457649073e-05	4.32675092769319e-05	1.38217510858257e-05	7.82741384241261e-05	3.89150345642072e-05	0.094347598215116	0.122115510098526	0.159201667407264	0.000243741902104523	0.000170819799609427	0.147011044972202	8.11630036309756e-05	3.28015959816633e-05	0.00927246954147005	4.44959602649238e-05	2.07400404450623e-05	2.22175938307904e-05	6.41981400121875e-05	0.234734028720981	2.93367810494327e-05	3.41154755804021e-05	3.42124561656469e-05	4.24488712298581e-05	4.75378045825017e-05	3.58359024267144e-05	2.33975938588743e-05	0.0058992941252823	5.49219004014509e-05	0.000103868379754201	0.000808102758459374	5.77427694973683e-05	3.6134084967098e-05	0.000122456186512119	0.000170136478024359	0.00821026933608329
GHL170_combined	0.000389479699564341	0.200970999842932	0.128632380126394	9.05799622837941e-05	2.36540591877581e-05	0.00059245883653231	6.9095973903821e-05	4.17966870365803e-05	7.90710675798016e-06	0.000112488991493657	3.05390270201006e-05	0.0622554297455656	0.0492115140029382	0.0516183866765346	0.00012545553720125	0.0288057805087329	0.118230845782035	0.000105668474386705	2.49680948522689e-05	0.0200054098906008	2.63830513465876e-05	1.33050412489605e-05	1.22922518048957e-05	3.98050541515134e-05	0.321123985227543	3.17776719457017e-05	0.000138486343643378	2.10110261189441e-05	2.79351165830734e-05	2.52657000942057e-05	2.81587972503882e-05	1.88616918145655e-05	0.0126857300316491	4.14930927851669e-05	0.00229117991807686	0.00173815304991467	4.72980437003607e-05	4.03752451556137e-05	8.11829007307771e-05	6.31458200976445e-05	0.000159335898390539
GHL172_combined	0.00039207694792509	0.0675060090419459	0.0628324496446999	9.49956054746315e-05	2.26612762715108e-05	8.67007970222826e-05	0.000200381987560661	4.09200355909214e-05	1.04367186139469e-05	0.000137700956901531	2.28722522241154e-05	0.190250925287516	0.000466318679554425	0.257945155449377	0.000139724589218499	0.00738651591417484	0.142225753824561	9.39167244421197e-05	3.35711381586189e-05	0.00717650864694139	6.68118323789004e-05	1.765584316885e-05	1.50598193573045e-05	0.000120677774851241	0.202128310804046	4.24536043091906e-05	8.46029013907258e-05	2.26173098709543e-05	3.29212968126763e-05	2.99567512367588e-05	3.35743082647678e-05	3.35499416229123e-05	0.0169603404565834	2.97762481949284e-05	7.72355227081572e-05	0.0216629329369518	3.38725135275955e-05	8.37309686787995e-05	8.11197741933468e-05	0.000458292476085736	0.0209189113975913
GHL17_combined	0.000906795089202538	0.0520341371419323	0.161841809329099	8.20997921314671e-05	1.8436081297585e-05	9.76156467719775e-05	4.66317627594828e-05	4.11845934328577e-05	1.0201820079834e-05	0.000110805625649272	2.01611921669347e-05	0.20424738839828	0.0787248240271649	0.110383434614893	0.000221794714463874	0.0114003566905161	0.0597452322032647	5.06017025364126e-05	2.87038795837633e-05	0.0190345331532083	3.92003704742305e-05	1.38531544267204e-05	1.41382310260049e-05	6.27813886656715e-05	0.272240066453567	5.51253766586466e-05	1.94538672269886e-05	1.99145636863596e-05	2.19729068920806e-05	3.46336345703919e-05	2.4458837704596e-05	2.31839584941704e-05	0.0113196406947939	2.89661390781984e-05	7.59773608624503e-05	0.00841621823812239	3.69969087661762e-05	3.55072806268092e-05	9.63489073836711e-05	5.64982120012157e-05	0.00831831605653753
GHL186_combined	0.00872617613026055	0.073685602064677	0.170987556610545	0.000274251612270729	6.26213027989504e-05	0.0122938453660959	0.000363316865623521	0.00010655715185176	2.81585171147111e-05	0.000515495551488495	0.000325896005343403	0.267930998221637	0.0420406022394859	0.0539044245603405	0.000222953532176655	0.000131144827362631	0.0761582840404143	0.000211071057856162	0.000134962929340936	0.0315069323360303	9.58121474649246e-05	3.83861404691409e-05	3.76057625252147e-05	9.80525324493563e-05	0.182495259384313	0.000132468999684541	0.00388664131654136	6.27670434574153e-05	8.53843182367709e-05	0.00015401637157497	0.000411487036040248	0.000128374353158689	0.0364936633246084	0.000171735159643269	0.00179530834081936	0.019333489576518	0.000340475451300224	0.00128614498804031	0.000196452508731534	0.0106577908102336	0.0024878335114755
GHL188_combined	0.00453675158649319	0.0343274187123527	0.059453482358847	0.000211952265191926	8.97371431266238e-05	0.00159156876038532	0.000235713562811731	0.000123691957567533	4.27666853029815e-05	0.000201302121851856	0.000112277809614033	0.258346867916969	0.000340561704945056	0.192438172129109	0.000413547622462328	0.052702658339237	0.166693417382517	0.000225076533336424	0.000111280207426742	0.0136019820171141	9.5559123417199e-05	5.63643844288136e-05	5.77486010277488e-05	0.000131506783228047	0.17277343508458	8.50179914970862e-05	0.000249670569500782	8.48720071835788e-05	0.000120285837337475	9.5507668522219e-05	0.000113325757798278	8.00762747974637e-05	0.0177397226587252	7.87887207366212e-05	0.000281651672148855	0.0116197517460884	7.85802905041354e-05	0.000118957924723314	0.000174902860615965	0.000563280497243099	0.00960076672923393
GHL192_combined	0.000147282522170691	0.102114876073123	0.150279724079844	6.49285470870446e-05	2.54186544883386e-05	0.000185790254635553	9.50875338987792e-05	3.86901893280789e-05	1.12910508929314e-05	3.40421785164428e-05	2.3770072022423e-05	0.159765813657863	0.0304792350256323	0.218662373613596	0.000259775475319382	0.017889845186266	0.155317957396526	5.6653395962289e-05	2.76456721525653e-05	0.00573993183040757	2.78983982299763e-05	1.4481333354163e-05	1.43232576426017e-05	3.97129315651319e-05	0.148388613700676	2.90236541730625e-05	0.000119407288400468	2.18311094129386e-05	3.05736569462195e-05	3.53572362426209e-05	2.43048060999803e-05	2.04367673288718e-05	0.00784430291260841	2.94781137817861e-05	0.00013142143971687	9.68663487225023e-05	3.53781137941735e-05	2.67886812676581e-05	8.6390884731147e-05	0.000200860270958435	0.00156241668461532
GHL199_combined	0.0109600904385951	0.104015965954914	0.0422930425712008	0.000304104556289111	0.000115478025419156	0.00562488407475097	0.000162072659421534	0.000181046597964043	5.46889285803731e-05	0.000261063065262654	0.000145771665362467	0.301986721562465	0.0234626025887719	0.0952594344649169	0.000386948726600867	0.0319500825363663	0.0637209098088925	0.000223357791617905	0.000103143262372041	0.00853796440765381	0.000129909424653877	7.18902779014163e-05	5.9960158011665e-05	0.000189952263548268	0.180304983466833	9.68556455751293e-05	0.00274241898303908	9.58285293713793e-05	0.000292724355811979	0.000407330517218995	0.0337528884275176	9.03422888565828e-05	0.0724243520192221	0.000133553432507583	0.000331061988227939	0.0122298436765446	0.000117355964271478	0.000135296972481756	0.000226314714930786	0.00605821447214558	0.000359548733911371
GHL19_combined	0.000317190459529645	0.056096721029553	0.127814811399381	0.0002537051671314	0.000216111964511885	0.000169005901866169	8.74318051571963e-05	9.2033143034875e-05	2.53121654625559e-05	0.000243615355670535	4.03752885786943e-05	0.265763490564906	0.000359478973357696	0.196821229511356	0.00479852640432367	0.0218201105681999	0.111131433284252	0.000234443887438456	7.36659522994251e-05	0.024313837713009	7.16877239266737e-05	2.60451698385835e-05	2.62810679856867e-05	0.000106297881330509	0.165440486065994	4.30882031939134e-05	4.13312004476853e-05	5.27415504589527e-05	6.01198660521964e-05	4.93216052839564e-05	5.53180035491906e-05	4.73437311308647e-05	0.0123453718546407	0.000168308986843382	0.000267615133518017	0.00692263806822035	6.98785990730851e-05	0.00011403576779026	0.00017144611822824	0.000457453083367173	0.00279065978010701
GHL1_combined	0.000268231898327815	0.110070974923475	0.0922280560494824	0.00871139483671822	6.13933173543821e-05	0.000631231248948022	7.93643753044932e-05	7.69727104139566e-05	2.20503049601884e-05	0.000180992677997173	4.0359205424784e-05	0.213105476996972	0.0001522442550659	0.269971315604006	0.00248583205362147	0.00801789002016764	0.0532897874846185	0.000235676296637673	6.19386612100116e-05	0.0132817403368181	7.82060256658521e-05	3.46364680399449e-05	2.95837887461716e-05	0.000669609768145144	0.173607772603077	6.64679100161137e-05	5.68825745484091e-05	5.9539896548439e-05	5.86046233870428e-05	5.82911722082799e-05	0.000241286599830661	4.46748964263521e-05	0.0148935227229948	0.000207900489076648	0.000156171326413247	0.00303618804345732	8.78207024723534e-05	9.9049066046343e-05	0.000146302538076106	0.0011040908786388	0.0322904746486611
GHL201_combined	0.00374731064689418	0.0660510095036536	0.0495594927918983	0.000344780228411884	9.53448892973922e-05	0.00257601825937328	0.000347464249644697	0.00017427031230538	6.85566002578769e-05	0.00129262465743246	0.00035926517217055	0.235788839722292	0.000508518621384749	0.195788576467874	0.00106037571169742	0.034888987314473	0.139722070977312	0.000337583475825442	0.000135472501240412	0.0079593589952706	0.000128330434911703	8.47524501131226e-05	6.93094953860536e-05	0.000159740488081198	0.230981858716412	0.000146740336816273	0.000102460300128908	0.000102904993312732	0.000188859792635226	0.000136347396847861	0.000195793237405973	0.000103201384392736	0.0140708057841008	0.000206599927039907	0.000256975446143034	0.0089582195726408	0.000166819703943025	0.000155082764852445	0.00014203644630972	0.000197634742075375	0.00263960548774123
GHL204_combined	0.00233668431563241	0.0770678922304069	0.187903421417242	8.03811606933156e-05	4.29578333276962e-05	0.0150943547935959	0.000977619750341413	7.73234430079893e-05	1.7359756349255e-05	0.000109022220378696	0.000429863665885763	0.22016339855094	0.00851728077646943	0.13168646965112	0.000274764892739728	0.000216979998106224	0.0974366646449852	0.000146049911225311	5.13886915613074e-05	0.0294374845292384	0.000127891044878427	2.43658705236222e-05	2.60257467785638e-05	7.89287656657261e-05	0.154959865379567	6.01375759242771e-05	0.00430029803378903	4.57101944944103e-05	0.0002447241416335	0.000154278346229001	0.000418251543370099	0.000149891974771045	0.0343730307336821	0.000106766888828456	0.00639635566211498	0.0136169265928778	0.000280860516496419	0.00123015468371743	8.5344459747404e-05	0.00704247933198484	0.00421035027967884
GHL206_combined	0.00983645348676801	0.0943596343902754	0.186222394379493	0.000184093263531415	3.86158363718051e-05	0.0188275546121533	0.00142971382313899	5.97879520968867e-05	1.92249755134635e-05	0.000473829775507317	0.000570607568730709	0.137296330666426	0.000339708767740154	0.120634325464474	0.000351273490356981	0.00011580682997777	0.167930092324024	0.00013973912213734	4.56861051123804e-05	0.0178118429305071	9.25353782963023e-05	3.1989185957203e-05	2.81580304622877e-05	0.000300075352342145	0.160434596531454	0.000234063828032551	0.00639912701471167	0.00015103754879035	0.000500071452743704	0.000158653807990638	0.000480472691520232	0.000120848533040908	0.0402441382485322	0.000256701247132394	0.00246962294089583	0.0161259941024593	0.00038575154225797	0.00123064393851536	9.45391667473046e-05	0.009126583189779	0.00444768050400244
GHL208_combined	0.000100995810768947	0.22963140787616	0.125712353733701	4.71031203457718e-05	1.41291453379374e-05	0.00101884087507295	2.8780393956958e-05	2.87891454132991e-05	9.81334904952368e-06	0.000829637182192714	6.42416031834394e-05	0.0714463229428843	0.0446669727025284	0.102496715178568	0.000122303578139378	0.0298691185829187	0.112958871037439	5.40548486023375e-05	2.74042338886202e-05	0.0286044203093069	4.26240676025091e-05	1.10490306338357e-05	1.08051612063713e-05	5.83209141580843e-05	0.230769122405927	2.06962571739842e-05	9.9851968831044e-05	1.5747250831348e-05	5.08816973465878e-05	2.032770486921e-05	2.42363695323168e-05	1.72739499872806e-05	0.0157756310200944	2.36948878762412e-05	0.00078358853989704	0.00360122178930012	4.12850845992828e-05	6.32773366604354e-05	7.27398931353578e-05	0.000623828161067199	0.000141520859811267
GHL210_combined	0.00449862327586995	0.0475911080382858	0.0775280709964891	0.000132446679573379	6.35540186372331e-05	0.000530904752016455	9.58791257188672e-05	6.51547241547074e-05	2.99746127227651e-05	8.7395255104128e-05	7.44012417601031e-05	0.148705941475495	0.0326234818725293	0.239418389628312	0.000205912402643694	0.0711480987925441	0.124202936197351	9.31163813739841e-05	5.34539060857606e-05	0.000941645171975864	6.59601365158424e-05	2.3809478761585e-05	3.39289890135203e-05	0.000108665638141965	0.197239091083216	5.42422147703871e-05	0.000594221956213867	4.11074088355777e-05	5.82233616915952e-05	4.65050661936781e-05	6.17568276538026e-05	4.25982497310369e-05	0.0366885101709248	8.55948856646639e-05	0.00200121867861369	0.00713722334776093	0.000180209440316473	7.4327473764019e-05	0.000144969256266429	0.000278693388067657	0.00694865439924038
GHL217_combined	0.00203438481072408	0.0197303333564307	0.134320611531024	7.57781249756882e-05	2.6929587281305e-05	8.49470594282379e-05	6.06451979547993e-05	2.26630334337029e-05	1.02754360381848e-05	0.000121461179984107	4.39200222259541e-05	0.0804277904258684	0.177345911038866	0.0883677595493906	0.000224029805697632	0.000132427736546101	0.135664104738745	0.000101043388082061	2.49741358699408e-05	0.0020486614217105	2.84548378717234e-05	1.47056574785741e-05	1.61761333849317e-05	4.89820277222157e-05	0.335845767263464	2.63128658441042e-05	1.75987487876487e-05	2.15594369578027e-05	2.78247733003093e-05	3.45156892274968e-05	2.17456538819838e-05	1.94116190263417e-05	0.01270085692497	4.58308606206035e-05	0.00269892111993556	0.00029441348889915	0.000109382394087446	0.000282741441857226	0.00011915834115779	0.000105789007465749	0.00665120013378199
GHL223_combined	0.0421115382253591	0.0580772663497316	0.28224603691894	0.0125883011003095	1.7433043370594e-05	0.00034004585524833	5.03873997937894e-05	6.1174804979857e-05	1.12252539427726e-05	6.4788606529003e-05	3.976058199304e-05	0.133999724201631	7.50103397329303e-05	0.0404557876476723	0.000429908022060644	0.000145057095206912	0.0305544764496357	0.000109003548900475	2.28986394053847e-05	0.0567787874530451	3.2684880437259e-05	2.05136862013842e-05	1.80714512253522e-05	5.36388069547011e-05	0.303600884246831	5.48985402347776e-05	0.000109389165074305	2.54924243100179e-05	3.66674051226537e-05	4.27695018011275e-05	3.02539034143324e-05	1.7326557762185e-05	0.0140244444473321	4.87006434668946e-05	0.00024961246879764	0.000535836141831196	4.05117488377473e-05	4.03197820839308e-05	0.0140556170515212	0.00337924226346438	0.0054045133458075
GHL229_combined	0.000732104905001941	0.12663245523082	0.116728213371827	0.000129609507653881	4.42751038975409e-05	0.00214309669580785	0.000115360875273793	4.62415739239002e-05	1.93236635253839e-05	0.000132809481928279	5.27137256457014e-05	0.0916142015830171	0.07311856447313	0.0424430989542354	0.000152806865781338	0.0121887697488142	0.238393271027873	0.000111868516697003	4.4991766146462e-05	0.0105890371183183	5.53635186696829e-05	2.26192460152882e-05	2.57393662767572e-05	7.91189475561444e-05	0.254636399339031	6.05924634042333e-05	0.000406871548325337	8.18370153357895e-05	0.000425207960493161	6.03001269005e-05	0.000387916128971986	3.26579820729108e-05	0.0224109496191498	0.000317202590808885	0.00167640590610331	0.000936254467743279	6.48847192914493e-05	0.000138706614474201	0.000223161594311837	0.00232264063871843	0.000202356017028854
GHL22_combined	7.3942671048026e-05	0.127446521243493	0.0807978657190727	0.000161289686517019	5.32329435015637e-05	0.000912502060588198	8.44057033798081e-05	7.4673114592732e-05	2.32335378107735e-05	0.000258387083304019	4.48848736234238e-05	0.213549871502083	0.00224311559729224	0.159097279845988	0.00132939894168532	0.0646599450607809	0.104943054957815	0.00013693352104556	5.22245923612249e-05	0.00644339605890211	7.16570924241186e-05	2.92025449781855e-05	3.16863432223744e-05	9.18326925356494e-05	0.209469000106221	7.14460743807242e-05	0.000203860159492144	0.000123795812536955	6.50305242864829e-05	4.54636620797859e-05	8.16875669631982e-05	0.000125227340303512	0.012513784458628	7.46542726458035e-05	0.000180809943259316	0.00873964766802042	8.25218490690471e-05	0.000116681704996503	0.000136979682935297	0.000512145971528648	0.00484672581460795
GHL230_combined	0.0124864227694654	0.0465233711516186	0.127761591046865	6.99941022480892e-05	2.5541157011123e-05	0.00186207292273809	0.00012824390421696	4.19774233995841e-05	1.30252328624948e-05	0.000115350839897339	3.69296792764445e-05	0.0815105264690278	0.185506763951596	0.0263810823860338	0.00013559764935359	0.000114630589442478	0.193271499548923	0.000145633613439405	4.63379389083566e-05	0.00175755056730032	4.55014495739554e-05	2.00269335120771e-05	1.98228390253412e-05	5.40558789275055e-05	0.290803941359745	5.14998386195581e-05	0.000143533935101463	2.80910319906369e-05	7.53331973839656e-05	6.64789051499375e-05	7.83831888956281e-05	2.09738194412218e-05	0.0235350296626231	5.62002174924232e-05	8.76279192235908e-05	0.00179922587130537	6.14456859002908e-05	7.63351204752959e-05	0.000148356308073245	0.00293494150277081	0.00195905239114555
