"sample_id"	"Intrahepatic.cholangiocyte"	"NK.Cell"	"Monocyte"	"Macrophage"	"Secretory.cell"	"Respiratory.ciliated.cell"	"Ionocyte.luminal.epithelial.cell.of.mammary.gland"	"Fibroblast.mesenchymal.stem.cell"	"Respiratory.secretory.cell"	"Mast.cell"	"Basal.cell"	"Endothelial.cell"	"neutrophil"	"B.cell"	"T.Cell"	"Erythrocyte.erythroid.progenitor"	"Platelet"	"Basophil"	"Stromal.cell"	"Mature.conventional.dendritic.cell"	"Adventitial.cell"	"Gland.cell"	"Salivary.bronchial.secretory.cell"	"Pericyte.cell"	"Myeloid.progenitor"	"Pancreatic.Stellate.cell"	"Pancreatic.alpha.beta.cell"	"Basal.prostate.cell"	"Prostate.epithelia"	"Salivary.gland.cell"	"Intestinal.enterocyte"	"Intestinal.secretory.cell"	"Intestinal.tuft.cell"	"Type.II.Pneumocyte"	"Cell.of.skeletal.muscle"	"Schwann.cell"	"Tendon.cell"	"Mesothelial.cell"	"Plasmablast"	"Kidney.epithelial.cell"	"Thymocyte"
"TBSQUARE_WBRNA_602"	5.45799022562438e-06	0.134999142967793	0.0556381533560424	2.07181361447972e-05	8.14683029986439e-06	0.000107966087879915	1.56793647285145e-05	1.11228379788932e-05	3.27454584416127e-06	2.20206468761641e-05	6.8076197202781e-06	0.0251661854804363	0.26766322102665	0.0862688718498965	0.0643110109583734	0.00392927202473731	0.2200224129299	3.58519225057964e-05	1.01667786072448e-05	0.000230075373430233	4.94276463267486e-06	3.60270076498202e-06	4.87452366551785e-06	8.74271766216806e-06	0.123251528416183	8.87982677144809e-06	1.72399626305596e-05	7.34772931864684e-06	7.60500873899823e-06	8.27687889266045e-06	0.0170909145378895	6.70934431916242e-06	8.11556577942905e-05	1.88278045629214e-05	1.6107924352105e-05	1.11256387588406e-05	1.2579848588895e-05	0.000515060723700419	3.29444285951151e-05	0.000331244475763595	8.47303583445722e-05
"TBSQUARE_WBRNA_603"	3.34093330630154e-05	0.0994838852694275	0.0409274923027347	0.000162769449490317	3.21015770728884e-05	0.000119978153624879	6.51383089955718e-05	4.67403789608273e-05	2.76111554239547e-05	0.00010059743541674	3.32479217972822e-05	0.00115269145131994	0.0776148712406146	0.150273838260321	0.147230163427206	0.00312610435570699	0.266852312905121	0.000182212619420944	4.39160883798016e-05	8.10082655952363e-05	4.04162313613802e-05	2.97342547396297e-05	3.63958065137889e-05	5.25540957471094e-05	0.169491820958994	4.94520079188602e-05	6.42313453257308e-05	4.6881232100519e-05	3.87466052869449e-05	6.02449422331126e-05	0.00518748247761123	3.59408057684171e-05	0.000274725561952545	0.000211389483280563	8.05732627970988e-05	5.7263446363955e-05	3.78985255057766e-05	0.000254335517340672	0.000104956572020574	0.0234350396778821	0.0128198272895626
"TBSQUARE_WBRNA_608"	8.36284042091132e-05	0.0410122847508845	0.0435546825249205	0.000176394458194251	0.000103470169108007	0.000639778900304948	8.39878789793706e-05	9.33322536698107e-05	3.95524443339472e-05	0.000144258445808855	5.54680770337108e-05	0.000174937404102257	0.126621986248419	0.228589220305857	0.204104616268494	0.000129396483141978	0.12563761490682	0.000150145720344466	0.000102116912316005	0.000214221885834246	7.56930281190587e-05	5.76776020573373e-05	5.80653801183515e-05	7.39802380095132e-05	0.186444416524553	7.42749631248472e-05	0.000527549874040598	6.50999765583307e-05	8.46203946621172e-05	8.88176036370951e-05	0.00300141391720656	6.61094974797309e-05	0.00104051785475534	0.000329805706805848	9.45941294028107e-05	0.000128425069876053	0.000107618987404415	0.000451164651458067	0.000140727109080953	0.00121661688606263	0.0341617161628121
"TBSQUARE_WBRNA_609"	0.000109294338971043	0.117558670154673	0.131118137764565	0.000199545064314836	0.000113021723791594	8.58148246507981e-05	0.000124004829094461	0.000102225013563491	7.09118910288453e-05	0.000187891961379459	8.85340115534038e-05	0.000125363576380241	0.349037090325396	0.146549993179129	0.00514543832699077	0.000122998444432205	0.130158566195995	0.000185873343880515	9.88969989151006e-05	0.000189869488949159	0.000103153533125781	8.92387047457178e-05	7.98165607575064e-05	0.000106062668516061	0.11402394216681	0.000131788650326574	0.000182004922896374	0.000103134393814532	0.000126508012687102	0.000119409752474163	0.000895986726308004	0.000122382710601068	0.000329377972401801	0.000110056503407495	0.00020063302159069	0.000137687838121991	0.000105638614577535	0.000749005935056729	0.000129819932018731	0.00057701678456362	0.000205193137546459
"TBSQUARE_WBRNA_610"	4.20033995906848e-05	0.0127060758660416	0.0676356625759286	0.000188868850632728	5.10178749261611e-05	0.000250685872370942	8.77391951714991e-05	6.40864266977834e-05	2.52560097241426e-05	9.79105132073796e-05	6.03026928481184e-05	0.00510307560168798	0.113868694794805	0.162105890665449	0.210611922899874	5.99543515979922e-05	0.231464396724133	0.000143039339830495	5.22566310154627e-05	0.000180138948767266	4.96339509186626e-05	3.68407501484407e-05	3.82678854716852e-05	7.08835609739726e-05	0.184494771847724	6.66378934695118e-05	0.000197789718521227	5.9552404482459e-05	0.000565170647003974	4.70769186221851e-05	0.00787891930030672	6.43060649762313e-05	0.00060394877459125	9.6652948772864e-05	0.000283740788821676	0.000114078207654337	6.52667898044724e-05	6.06993705521426e-05	9.50163486805822e-05	6.38935478192012e-05	0.000247873046384731
"TBSQUARE_WBRNA_611"	2.47742249847137e-05	0.0619737792351713	0.0792219284233132	5.38918661920595e-05	2.15353155512647e-05	0.000137229144090944	3.25149756361067e-05	4.20216634924481e-05	1.56593620724515e-05	6.57203155440373e-05	3.52181401877865e-05	0.000150956538992469	0.23905066292165	0.15943743935411	0.132221664647416	4.00039419398754e-05	0.104174976767169	7.32033338798309e-05	3.30030880385777e-05	7.76714574287645e-05	2.45643334903631e-05	1.6024606753835e-05	1.92252085915845e-05	3.25192892414344e-05	0.181435186975448	2.52348675227831e-05	5.39965231915031e-05	3.80532331440532e-05	4.82784984718784e-05	3.01627679274894e-05	0.00486759053538524	2.13865633131661e-05	0.003529527510867	4.09556263009609e-05	3.14931326506178e-05	4.30054749410203e-05	4.1168916803083e-05	0.00042537666594339	0.000110280582234269	0.00713279867025096	0.0251493153006661
"TBSQUARE_WBRNA_613"	8.21076918539413e-06	0.0581576228603903	0.16034423418957	5.29711565128807e-05	8.39625969978415e-06	4.61805491540093e-05	1.27765507745956e-05	1.51220746306846e-05	4.88790583424211e-06	4.83671566972431e-05	7.54931872140832e-06	4.73632444654327e-05	0.360682885263772	0.116844531368032	0.0515045176252094	5.51257767836876e-06	0.162562776569762	5.02212843335135e-05	1.27918325044092e-05	5.1856915269075e-05	9.40326448644204e-06	5.37823828457479e-06	5.35786889874621e-06	1.36428430036245e-05	0.0622023976632968	1.17311766252054e-05	1.14610164150189e-05	1.17322853427975e-05	1.19913676290918e-05	1.16420729789104e-05	1.06623349583039e-05	7.23745466000448e-06	0.0116088933473798	1.24492491641573e-05	3.29130864724795e-05	1.53458289230782e-05	1.28348070346034e-05	2.16192104985013e-05	5.90127342465154e-05	2.15712456070794e-05	0.0154339474318968
"TBSQUARE_WBRNA_614"	1.31612988917193e-05	0.0229243149465046	0.100591519221326	7.05269362898268e-05	1.22011629711492e-05	7.82897604820582e-05	2.32074679564642e-05	2.36943601096873e-05	8.81597066780695e-06	6.12026255833187e-05	1.36093666847757e-05	0.000447589366603888	0.142503298902207	0.121867451815704	0.169193100290712	4.07624561577952e-05	0.284400327098357	7.30018896318528e-05	2.21651009904198e-05	4.1566842178568e-05	1.83810979133571e-05	1.14497798827222e-05	1.22076958659795e-05	2.23805617361278e-05	0.140919761123414	2.75604938887331e-05	2.41796725636885e-05	1.22049502581088e-05	4.57178398681698e-05	1.99519301341229e-05	0.0127487141238613	1.58740366827079e-05	5.11681516507321e-05	5.39474353493615e-05	0.00139028093788993	3.21196019521333e-05	2.70736535980217e-05	5.24043554892653e-05	4.95944248645767e-05	0.00197543785672626	7.97833964018048e-05
"TBSQUARE_WBRNA_616"	1.35605932137218e-05	0.147421169969788	0.10551799161453	6.55743274251643e-05	2.03742077844246e-05	6.34160599064325e-05	2.93618495243513e-05	2.90761534805186e-05	9.38758258534901e-06	6.1340544505386e-05	1.71359219059352e-05	0.00370969791237947	0.066972951209518	0.181495689424011	0.0999864830153503	8.63693160464175e-05	0.183816738041694	5.54625685330139e-05	2.06434469857403e-05	0.000138038847512931	1.95071091870971e-05	1.24249012350495e-05	1.17724042564027e-05	2.70162788988762e-05	0.189869873813547	2.37780255066937e-05	5.72998336801521e-05	1.96496731691059e-05	2.25798403317239e-05	1.72463548006932e-05	0.0099905688266967	1.41298382261296e-05	4.34683182615032e-05	3.17435789372943e-05	3.27677749273346e-05	3.02961287575883e-05	2.43792156079936e-05	9.75361821988722e-05	8.35314236293897e-05	0.00988252215963948	0.000157445711824972
"TBSQUARE_WBRNA_612"	0.000182486645309556	0.116928337764946	0.101352317421204	0.000455445313713485	0.000179393051713389	0.00297648899613384	0.000218554768398309	0.000231208286757053	8.86266315079724e-05	0.000274016897057109	0.000750414117969598	0.0210158954498266	0.196655122498481	0.085005283740837	0.0296163247905662	0.192407341199895	0.225732090531453	0.000332751611372141	0.000245966482121994	0.00765896963186906	0.000385966221221242	0.00010953627951712	0.000115805690532534	0.000220899292073685	0.00019089033672076	0.000209369588955315	0.00215916108090932	0.000205258930478085	0.000169514589405147	0.000290747265964495	0.000876413350248874	0.000146974042200928	0.00338688222310025	0.000387851376244124	0.000237296356111903	0.000977833257176626	0.000203156375255805	0.000790052854143081	0.000187256252660293	0.00611980491779901	0.000322293888149095
"TBSQUARE_WBRNA_617"	5.88977422807614e-06	0.114118002907971	0.200086283426794	3.96500347113148e-05	7.59907110991849e-06	1.68889231274023e-05	1.03283916518349e-05	1.17975491519921e-05	3.47387524485683e-06	2.82227145368229e-05	6.72175636751762e-06	6.61562526033664e-05	0.283908899506617	0.1704435533408	0.0702551926668708	1.83509277648327e-05	0.0734903307438461	5.24742682715001e-05	1.17911855724509e-05	9.91891221500586e-05	8.06250479801214e-06	4.06239688788699e-06	4.54427165176794e-06	1.04652335184996e-05	0.0741905281106013	1.0080991629572e-05	1.308633690407e-05	5.13008701059358e-06	8.37220697456739e-06	1.07026837755101e-05	8.5605830355771e-06	5.53661044062847e-06	0.0111739670244414	8.85577108309344e-06	1.96347531411111e-05	1.09567475887471e-05	7.2959617457014e-06	2.70038653967374e-05	3.97980665290264e-05	0.00166182577703733	9.07335764182183e-05
"TBSQUARE_WBRNA_635"	6.32946387701237e-06	0.164845899044093	0.0854892738026284	1.5271033059788e-05	6.89357245670594e-06	6.55632832723805e-06	1.06363837809555e-05	9.10596142444634e-06	3.43637280034665e-06	1.29029619231614e-05	5.51971991527346e-06	0.0053245671433479	0.421623826284315	0.113003179260085	0.0703043864109839	3.49190100342463e-05	0.126406699293096	2.70182284864142e-05	8.13475995541189e-06	4.93710856622778e-05	7.83624231167464e-06	4.48628299017946e-06	3.80564011495943e-06	5.97856233083688e-06	0.00764475653047367	8.56209999545233e-06	1.09663102566433e-05	5.56830183164196e-06	1.4630268185751e-05	7.96450299237813e-06	9.46092395561059e-06	6.98790433014015e-06	0.00487929998952324	6.96141097063001e-06	4.62844654956628e-05	1.08157561020516e-05	8.23372411116106e-06	2.3260058165518e-05	3.61462442466319e-05	1.78781329823284e-05	4.61905283821527e-05
"TBSQUARE_WBRNA_636"	3.40920550622721e-05	0.0706780534264584	0.0891454112700266	0.000150829263716818	3.34215744934279e-05	8.81940715019658e-05	5.77937388746745e-05	5.33162826180523e-05	2.34860762934816e-05	0.000110111055937202	3.34748457251807e-05	0.000461680141837557	0.271236117060471	0.128815429943275	0.143487007522452	0.000124537836574628	0.163876840236425	8.2201057345437e-05	5.36268315177427e-05	0.000508344327000338	5.02498667056452e-05	2.79500287539175e-05	3.21363900770267e-05	5.40403846428658e-05	0.123908828337651	5.95148538641029e-05	7.90623679566363e-05	6.34100571969492e-05	7.2577168411287e-05	4.40473140246068e-05	0.0041207933076785	4.26191568369868e-05	9.00811110461791e-05	6.1390743227571e-05	0.000107569198803932	5.471704527145e-05	4.45050265033712e-05	6.80568011768094e-05	9.50291027101556e-05	0.00173460521569899	0.000134847904156079
"TBSQUARE_WBRNA_637"	9.84155363931958e-06	0.146442023255177	0.0867568304415057	5.34362061035115e-05	9.58091011970232e-06	4.91792213161743e-05	4.08087996512365e-05	2.13313340344164e-05	7.88738628615918e-06	4.17088461217173e-05	1.15461174724822e-05	0.00099438088763519	0.127874020956663	0.169912550893541	0.0830606252521647	0.000947532422129129	0.220656340167112	4.76194304492461e-05	1.87099023886309e-05	0.000193688314686805	1.46577186414936e-05	9.96533656589884e-06	9.6355106522111e-06	1.57404653866119e-05	0.141949293145251	1.49810695439308e-05	2.21508266788612e-05	1.32702722486014e-05	2.90275499525327e-05	1.92346253859403e-05	0.000161256866519618	1.28969568970621e-05	0.00488605345912837	2.40331551792009e-05	2.11484546645885e-05	2.07842187743971e-05	2.03438603771478e-05	0.00013618061284435	5.65877862887857e-05	0.000260944624878528	0.0151521711859446
"TBSQUARE_WBRNA_618"	5.5443891190706e-06	0.0451145039543546	0.0235784562116656	2.62057962553733e-05	5.33052306743362e-06	7.12838219356146e-06	1.00284827826979e-05	1.19204433395371e-05	2.75674988840387e-06	1.79930487747074e-05	4.77722879163589e-06	0.0169881222650127	0.123653746608208	0.104748013514734	0.128601208728303	0.0207912071610881	0.346072501699445	2.90186628216343e-05	8.63304926863344e-06	3.08927163657242e-05	5.46657613976766e-06	3.60684521645844e-06	4.1020032039704e-06	1.07117973822369e-05	0.169085772454678	7.59295856336785e-06	9.61276207440177e-06	5.4740442517071e-06	1.71466498923431e-05	8.37235086496243e-06	0.0180137657022724	5.80233534435274e-06	1.25992310033762e-05	9.88648680669687e-06	0.00186212266549113	1.0457041438654e-05	9.43964102596483e-06	0.00113708366655797	2.05645221034452e-05	2.58361216766632e-05	2.65945285332637e-05
"TBSQUARE_WBRNA_619"	5.00449123373985e-06	0.229162571232626	0.130043690922915	3.28136956861117e-05	5.54681526925943e-06	2.05498060535396e-05	9.04225661767248e-06	9.57930456083995e-06	3.43904157795983e-06	2.33058801862588e-05	5.5882413856881e-06	0.0159735734049122	0.341597964242697	0.153214734379383	0.0105200898308941	2.8214958219366e-05	0.0709149961253472	3.46733787830593e-05	6.48350405539653e-06	0.00582831775465121	6.00064323652928e-06	4.07033607632665e-06	4.60511805743046e-06	8.08102872316045e-06	0.0318699018121104	8.32149725228593e-06	6.6979517609103e-06	5.75090438198401e-06	8.2973014225673e-06	6.36389444127866e-06	6.40999431017348e-06	5.64691227228419e-06	0.0104098631875274	9.70225476910741e-06	1.69610438329721e-05	9.57353415399097e-06	7.35676418699578e-06	1.13192227646647e-05	6.76373340271267e-05	1.68807964727347e-05	7.0379201164605e-05
"TBSQUARE_WBRNA_620"	8.00416953854648e-06	0.0842949454132276	0.0591014413127158	3.12850935324609e-05	9.33150900181499e-06	2.06542831104143e-05	1.6375961392845e-05	1.57059209767068e-05	4.64984476553651e-06	2.53041867776364e-05	7.27217026380864e-06	0.00337233907257601	0.173315581418882	0.142278277851029	0.122540004236885	0.00205932766649577	0.211285071669853	7.12601115485213e-05	1.15953926859341e-05	5.35157770032841e-05	7.50795795400688e-06	6.53851434903591e-06	7.61597833930364e-06	1.67942605049289e-05	0.183116749103434	1.35744270764064e-05	2.8727318332502e-05	2.0072901357528e-05	1.83351536208066e-05	1.13589618423057e-05	0.0145065458048541	7.95314088864901e-06	0.000222651793412435	2.97463979448516e-05	3.76928500372111e-05	2.08557471715022e-05	1.30539055364542e-05	0.000667285019419549	5.2267697831592e-05	0.00198524940688899	0.00068748059694193
"TBSQUARE_WBRNA_623"	7.37721523403337e-06	0.0816423532340318	0.126878908056021	5.03875060620851e-05	7.72536420223396e-06	1.01971926370193e-05	1.63991037703506e-05	1.4414650573022e-05	4.47518003001778e-06	4.03884784809385e-05	6.69968734467689e-06	0.00423039171237835	0.27520777234992	0.144258179722006	0.126255897586498	3.37879772903405e-05	0.171576754993878	4.99725957923945e-05	1.33115672115013e-05	4.64076343861742e-05	1.16858778870437e-05	5.59971581088226e-06	6.98067881518215e-06	1.24073235126867e-05	0.0659643668635427	1.1874079739767e-05	7.96211533557494e-06	8.23619372113534e-06	1.03218945371982e-05	1.49377402399626e-05	0.00172567774275665	6.54219930705606e-06	0.000952524957423574	1.6794824673215e-05	2.82373322498035e-05	1.84073304221957e-05	1.47775375945994e-05	0.000438206834198361	3.29342736885134e-05	0.000215840895113299	0.000143881781682535
"TBSQUARE_WBRNA_628"	5.61232368277247e-06	0.0797305735339231	0.080670089723362	2.49496929331478e-05	6.37443255534627e-06	5.92119876459513e-06	9.67299493783578e-06	9.04679961326988e-06	3.35368057192606e-06	3.51185052440472e-05	5.47032980666042e-06	7.24724884865852e-05	0.32198013950463	0.141026849551592	0.0941832366654829	4.03873000739859e-05	0.175778636808597	2.72766561583349e-05	5.95474613713069e-06	9.18081918392595e-05	5.17095399655692e-06	4.39395795708844e-06	4.79290403193914e-06	1.03847676139817e-05	0.100305002880234	8.29495571915567e-06	5.86577230965953e-06	9.37667288482629e-06	7.63122423525276e-06	7.36340424330537e-06	0.00424789702062857	5.86551442882473e-06	0.000677252839885342	1.38463526803022e-05	4.44280727192689e-05	1.23426005076527e-05	8.26200471567167e-06	1.41821439848364e-05	4.56892918142497e-05	0.000809446276078236	3.95652609400525e-05
"TBSQUARE_WBRNA_630"	6.79929536650774e-05	0.0732124869766553	0.0531352916158639	8.28702332607593e-05	4.3132657133013e-05	0.000585912172733994	6.94578399498795e-05	4.61374079765999e-05	2.36146601131244e-05	8.24769866821385e-05	0.000135243766430593	0.0115329279727355	0.541563570610656	0.102485525615102	0.0041730608439686	3.54107693396998e-05	0.102570433086309	7.00462359658331e-05	4.9871204016591e-05	9.57027991284693e-05	3.77767995452865e-05	2.72229146371867e-05	2.99203485063165e-05	4.84027005448353e-05	0.0885942007611533	4.48674688471905e-05	0.000373225829140731	3.51783432818881e-05	0.000113317395476437	4.47956717071183e-05	8.38733923196474e-05	4.30780167296137e-05	0.0159209605663156	6.0649360366088e-05	8.276839004869e-05	0.000179774450555132	8.51491718304401e-05	6.12334031979763e-05	8.8178027086374e-05	0.000180232502678067	0.00380402807834537
"TBSQUARE_WBRNA_631"	2.99559173064152e-05	0.2695768926357	0.063403563121343	7.36239304335092e-05	1.70960032818211e-05	5.61314905566722e-05	3.93380829929063e-05	2.89961134827122e-05	1.27947303540376e-05	7.27001538740176e-05	2.09673379101814e-05	0.0384503794383124	0.215311643865343	0.205807052807797	0.0612128690446642	2.60188676333203e-05	0.0828158371042064	9.07002641181442e-05	3.91773225124376e-05	8.23341476192636e-05	2.42571823930552e-05	1.87907582500812e-05	1.91235101551916e-05	4.73576808640921e-05	0.0580668019624859	3.68505974604904e-05	1.75792561152983e-05	2.95904291928505e-05	3.07394373211102e-05	2.83198257926328e-05	6.46672430439701e-05	2.43017765944209e-05	0.00394975876306377	3.23563557309088e-05	4.34289574893411e-05	3.63439024126694e-05	2.93329109141366e-05	4.17248505903507e-05	8.80508127165849e-05	6.66803941861326e-05	0.000135871013785683
"TBSQUARE_WBRNA_634"	7.39203726578278e-06	0.0738569691576369	0.0280088183378012	2.28865970508072e-05	8.59304222899507e-06	3.91388728957128e-05	1.82033301208445e-05	1.35240960200807e-05	4.4670677261535e-06	2.47922305362374e-05	7.47959613887061e-06	0.000563290117592159	0.153999399072277	0.168641729552922	0.162272506292994	5.53944280889305e-05	0.168333891087952	2.20206898408442e-05	1.02635760865436e-05	0.00086114645746322	1.08895013735507e-05	5.43890306871241e-06	7.54945672358528e-06	1.3974006414819e-05	0.197816891095322	1.33310981493018e-05	5.31256910157038e-05	1.58137299071258e-05	3.15653885255989e-05	1.13297013193108e-05	0.0129629041126859	8.3638037126516e-06	0.000626383663335283	1.15587752723127e-05	2.05432881696666e-05	1.73723600163932e-05	1.67667891758633e-05	1.39939827519401e-05	3.66239851929926e-05	0.00801340513318902	0.0235202698940397
"TBSQUARE_WBRNA_638"	1.77949484458879e-05	0.0828611194137437	0.0401738742227528	3.5524096086373e-05	2.14944049826499e-05	0.0013653909434164	2.50953368173839e-05	2.59148886015773e-05	9.12545107445605e-06	5.32747027991682e-05	2.04429369192445e-05	0.000270422717515568	0.134208038630885	0.183146551875175	0.125948041553044	7.14576794833566e-05	0.194977190701506	5.33972142726356e-05	2.06551088447883e-05	4.05609858335124e-05	1.92636517394512e-05	9.50654011797701e-06	8.96262140037774e-06	2.76599413678795e-05	0.180981434761686	2.10973567274041e-05	0.00163805546183508	1.82981916831018e-05	4.40301191670353e-05	1.72889135888521e-05	0.00709155825905329	1.50784237079725e-05	0.00529829913483749	5.38896012796155e-05	7.07367215008747e-05	3.38036096503377e-05	3.18322326744613e-05	0.000109293316152528	4.58677696434297e-05	0.00574721313195718	0.0353714624280307
"TBSQUARE_WBRNA_696"	7.91322676909087e-06	0.102735907183785	0.0772928021110009	4.14323238765226e-05	8.64219740841707e-06	1.85498117556192e-05	1.50632780789877e-05	1.53729526227018e-05	4.245872649444e-06	5.05349604415866e-05	7.93092469007559e-06	0.00403189375463972	0.142694334092197	0.160342714105451	0.138863166187822	2.12306119330098e-05	0.243702839338988	4.64922938418419e-05	1.04125460831818e-05	6.18846337397087e-05	1.28326789168244e-05	5.71262137330476e-06	6.17325692387882e-06	1.1464234917642e-05	0.0963846556130858	1.49195315642219e-05	8.61792495662486e-06	1.42173423296163e-05	9.32266005433523e-06	1.00349435587596e-05	2.10911027458043e-05	7.4135381876606e-06	0.00568863969665633	1.9878299741174e-05	0.000149081049904275	1.56390299674835e-05	1.18426948152672e-05	3.97775205203686e-05	5.9368226438379e-05	0.00120193736641042	0.0263340182591585
"TBSQUARE_WBRNA_697"	7.11380169429563e-06	0.149899579567938	0.0919367169674229	3.42707185473083e-05	7.55510026201436e-06	0.00011347887912553	1.08503967632303e-05	8.60449320198661e-06	4.63927997908452e-06	3.02717860249772e-05	6.68547015742848e-06	0.000984741593266197	0.278765377208318	0.192936968231951	0.107770435204372	2.14336549294602e-05	0.106155805527696	5.68343254585143e-05	1.04195197143003e-05	0.000651606589768555	7.65520064041284e-06	5.28405120416371e-06	5.42150212387769e-06	1.18898395258412e-05	0.0618399741990875	1.35796054929219e-05	8.3288273213248e-06	7.25226501994624e-06	2.65837751711894e-05	9.79960041160395e-06	0.00164666577455713	1.26795228352966e-05	0.00608800836080615	1.39800333564964e-05	2.3152105987534e-05	1.46492941577266e-05	1.30246960497231e-05	6.57315655027584e-05	5.96050589533466e-05	0.000572797508594579	0.000140548896609855
"TBSQUARE_WBRNA_640"	2.30639344132714e-05	0.0948617965853155	0.0782512884130828	5.95822988243588e-05	2.05074901619423e-05	5.15962547618918e-05	4.00270195903059e-05	2.85908502277921e-05	1.50628755337798e-05	8.82939629180008e-05	2.05484279374856e-05	0.000700499207829451	0.344477682935912	0.131557142624064	0.0989178567109778	4.91416925910382e-05	0.171342198508173	9.92681192947442e-05	3.32201223713033e-05	0.00010393863102745	2.60329664908889e-05	1.33817159894117e-05	1.58566127900912e-05	4.04950346005441e-05	0.0648941653986044	2.79295017984525e-05	2.25113069650196e-05	1.92075158526893e-05	2.50154577950803e-05	2.49341569807573e-05	0.00037017432664617	2.36493230645197e-05	0.0132686650641178	6.70294189000229e-05	6.98779441067994e-05	3.52173143584699e-05	2.70645145772897e-05	4.04834281691998e-05	6.02650755140529e-05	0.000100913575733043	8.58236819383075e-05
"TBSQUARE_WBRNA_648"	9.02708694120651e-06	0.0990709777589988	0.0756199180299222	3.96692996939892e-05	1.08419193449009e-05	1.97550164457734e-05	1.60130360276922e-05	1.48947832617659e-05	6.03219777258569e-06	3.94210047249393e-05	8.08819650738499e-06	2.79533716479278e-05	0.400344240210076	0.122478967391444	0.106904563560495	2.42022474328064e-05	0.129375141439926	4.36741596907948e-05	1.69193423691131e-05	6.25631278393185e-05	9.2804505365541e-06	6.60032688156414e-06	7.23278494988806e-06	1.29590307611227e-05	0.0575770542394133	1.278699412542e-05	8.35163273629009e-06	1.89623062285909e-05	1.33151285044621e-05	1.36600626996626e-05	0.0049450964116598	7.93543231808749e-06	0.00255755976210787	1.61731833267487e-05	8.08031795576409e-05	1.53867461867707e-05	1.20271242653746e-05	1.81106074017473e-05	3.96340531768282e-05	0.000453787277044359	4.04200855563991e-05
"TBSQUARE_WBRNA_649"	3.92247851510062e-05	0.352237993701169	0.0731233134935718	0.00245464103042961	4.4384813063426e-05	0.000226700221754555	7.45663734035677e-05	7.38970448742572e-05	2.68640676654594e-05	0.000133875518818084	4.01663408749426e-05	0.000102289358947776	0.271340235401373	0.184336005486617	0.000638461330865081	5.11142585604443e-05	0.0635819785759368	0.000151657929703899	6.35421526635454e-05	0.000949458762280641	5.61026550845522e-05	4.18890367831275e-05	3.90927945087776e-05	6.67114832170751e-05	0.0473101613890159	7.0979792015675e-05	3.88035128404129e-05	4.97123749149849e-05	6.20886459670249e-05	6.38543560193022e-05	6.40876005012411e-05	3.96256532680339e-05	0.000598270804097398	6.18735906890879e-05	0.000115574909381124	7.48283963830614e-05	5.33359373718107e-05	5.89365113841726e-05	0.000102566939883642	0.00111531745289862	0.000225815516050248
"TBSQUARE_WBRNA_553"	3.36761201675541e-05	0.0568824933627723	0.107033036351014	0.000149563360089941	4.23713837636349e-05	8.11721152161721e-05	5.39234681352923e-05	6.15294368739098e-05	2.65500472671822e-05	0.000109076221033813	3.53133805794553e-05	0.000402488892072611	0.282379617066858	0.129131658465309	0.12685251648543	9.43026669106867e-05	0.186948950818969	0.000136898329703876	4.68960806065698e-05	0.000119584679557741	4.53432019535992e-05	3.69781548862988e-05	3.15423946528602e-05	4.90844300746726e-05	0.082756309822676	4.68602980037447e-05	7.91657256867284e-05	4.31605401117488e-05	5.24052881528583e-05	5.77500944862931e-05	0.00362540344112244	4.67690812907882e-05	0.000267312521115982	6.85553075734392e-05	0.000147541344250736	8.38792312281428e-05	4.98277263930172e-05	0.000444164789755931	0.000111663525707816	0.0211378241359592	0.000196840212585875
"TBSQUARE_WBRNA_561"	1.14306695111604e-05	0.207279312310643	0.0651071364487846	4.88228176416358e-05	9.64520554257549e-06	4.66415903820254e-05	1.3928744354205e-05	1.23376845999608e-05	3.83729405822221e-06	2.76311932870094e-05	6.93935107990993e-06	0.0013936568732079	0.174770605351509	0.217181526484754	0.075354379097454	5.99277997447354e-05	0.107471709552475	5.97565122102793e-05	1.11036892644141e-05	0.00176650263440691	1.09793876107828e-05	5.03830608135598e-06	6.33492790391008e-06	1.4068524581717e-05	0.114071294862262	1.63955448827453e-05	7.2771872531615e-06	1.48998143426838e-05	1.7191537505631e-05	1.44181776168787e-05	1.28948569881412e-05	1.10786028821121e-05	0.0246721762405421	1.49063180814689e-05	2.00119445465914e-05	3.25700423552145e-05	2.32216661112853e-05	2.29968110643218e-05	5.50867794873153e-05	2.20115228431805e-05	0.0102983156401473
"TBSQUARE_WBRNA_661"	2.86322768448323e-05	0.217813353333575	0.17670081932833	8.10232713933987e-05	3.55446284139328e-05	0.000312275161022345	4.55591452370757e-05	3.24534888401764e-05	1.67672562085923e-05	5.3767153138311e-05	2.79833968538176e-05	0.0217727676474561	0.210460929760707	0.18364804325896	0.022911634839988	5.08951857920997e-05	0.0735908695831316	8.41176249941105e-05	3.63131722410036e-05	0.00045446248837467	4.01400728085971e-05	2.24772923586157e-05	2.1402921371121e-05	4.53630613376384e-05	0.0745904793838001	3.64877518416681e-05	2.7792012767016e-05	2.96199529141759e-05	5.72757716463869e-05	3.57927679278748e-05	8.80969177224894e-05	2.85316785928456e-05	0.0094599737590845	4.00064958672093e-05	4.72679100123206e-05	5.82986814733948e-05	4.597147184959e-05	3.61914112665143e-05	7.6413069227079e-05	0.000190562776940358	0.00686364283768903
